market_buy_slippages
1.000049285443962
1.0000667130461023
1.0000462666096173
1.0000642521130532
1.0000445008252266
1.0000627253954855
1.000057054572784
1.00006733311144
1.0000390785432745
1.0000256005281036
1.000064206108204
1.0000605274468986
1.000077307725779
1.0000806129761322
1.0000703746772466
1.0000650879644697
1.0000345697042547
1.0000545747728602
1.0000283405895456
1.000044821833213
1.0000263989112954
1.0000662814932875
1.0000286187988001
1.000011488842993
1.0
1.0000419073017073
1.000040591362541
1.000047860739797
1.0000386661628582
1.0000779761341319
1.0000447725289965
1.0000157071211873
1.0000811423288325
1.0000323416548362
1.0000775969551923
1.0000738374957665
1.0000120391276806
1.0000151527865973
1.0000266269390872
1.000080583936974
0.999983917966312
1.0000283423914085
1.000043966756404
1.0000003379883462
1.0000115877387359
1.0000662820519697
1.0000459676770617
0.9999996169685975
1.0000356244584507
1.0000413714006402
1.000080021007327
1.0000298853780807
1.0000831917412454
1.00003642707874
1.000034515052014
1.0000299112097244
1.0000379701684878
1.0000349029295832
1.0000631577193
1.0
1.0000598400429621
1.0000444873466097
1.0000778717609375
1.000059872885259
1.0000852152664301
1.0000825328922365
1.0000264951216338
1.000078074503555
1.000104691687575
1.0000725347421038
1.0000518283904405
1.0000651790506863
1.000038349642898
1.0000808968741217
1.000095063374305
0.9999977033123594
1.0000853740474382
1.0000995257986862
1.0001288039993417
1.000103438447228
1.0000574734664163
1.0000574776507734
1.0000613735319739
0.9999969308677971
1.0000088258611546
1.0000894351040845
1.0000247015120285
1.0000771355909375
1.0000371996273902
1.0000758446334177
1.0000773723729302
0.9999969351982141
1.0000410060665985
1.0000425284260384
1.000063895004858
0.9999911538087276
1.0000609185832714
1.0000402344480446
1.0000484780349872
1.0000476283651187
1.00003219386224
1.0000436583055905
0.9999854479392367
1.000024891873531
1.0000558375844621
1.0000141740403599
1.000087712444136
1.0000501610514367
1.0000458665211596
1.000063534541357
1.0000562851782364
1.000074680882843
1.000034013898895
1.000054776658708
1.0000620772424829
1.0001397556611573
1.0000788200259494
1.0001684907486166
1.0000784181116003
1.000097974829654
1.0000159672643478
1.0000120024180192
1.0000678574208783
1.000072689460296
1.0000517175082062
1.0000810873042525
1.0000807089535684
1.000062374724384
0.9999998703456556
1.000005355059575
1.0000615974161222
1.0000974994524352
1.0000963774323828
1.0000018519217109
1.0000860509169012
1.0000700130078812
1.0000734478686537
1.0000726958848007
1.0000746065651482
1.0000684682093306
1.0000470327317221
1.0000035890280368
0.9999789744179832
1.0000423088633648
1.0000810660646364
0.999990055235517
1.0000955114138306
1.0000440001071307
1.0000753922117167
1.0000685018529942
1.000054348866137
1.0000730791657804
1.0000723203308521
1.0000512474940357
1.0000332818166515
1.000046280748968
1.0000742027034264
1.0000323951258165
1.0000623098328916
1.0000428415581475
1.0
1.0000673588554507
1.0000516737906322
1.0000310086303528
1.0000374965181806
1.0000692742091355
1.000070759010873
1.0000203986531253
1.0000945894758067
1.0001837882697997
1.0000775102042376
1.000059586196781
1.0000786830148518
1.0000584612762824
1.0000504442919227
1.000093597045237
1.000107000876261
1.0000788103017135
0.9999988535020163
1.0000508327396476
1.0000439270474875
1.0001161729126804
1.0000638339186687
1.0000183902918132
1.0000674337205555
1.0001047368982359
1.0001372219223197
1.0000423060134294
1.000062685140946
0.9999816515094119
1.00003402627134
1.0000466505658483
0.9999948741366655
1.0000914446455715
1.0000824906625791
1.0000336630647184
0.9999998791078547
1.0000355271041568
1.0001047172491182
1.0000576691317493
1.0000695954629877
1.0000998389570845
1.000055025626142
0.9999946434672682
0.9999975846086024
1.0000545212070966
