-0.7300000000000182,1.7891830043895518,0.5137102816943524,0.6071428571428571,-6.699744755854651e-06,1.0,5.324155330657959,8271.331013820378,3720.2117762900616,666.9769977092095,8.539775965042644,6.215012794308329,6.33139814239726
-480.6099999999991,0.9481691970047688,0.6074785813859492,0.6613333333333333,-0.0003479188970967,1.0,5.379620790481567,2806.998809692226,8218.963517056978,1486.8978632877406,7.103092716526528,2.76727681413211,7.687752889712208
-324.41999999999814,0.8111532313327607,0.9585890898110808,0.8522167487684729,-0.0002587792985446,1.0,5.370487451553345,7018.234306460485,3460.424128964663,6881.522605375205,7.026800120792879,0.865837556445592,7.643197297806562
-306.2100000000015,1.00101392321575,0.5206918129230066,0.5154320987654321,-0.0002475535602985,1.0,5.353826522827148,8611.542361770209,4051.730122126219,8913.300447910171,3.2783901329207428,7.366039675528499,7.471410774838496
-304.4299999999994,1.019192181866954,0.6393948739164115,0.6649937264742786,-0.0002714594074312,1.0,0.3862316608428955,7468.370378172075,4074.337250898674,3494.6360074178224,6.003079657756841,7.576568186185248,7.313679673001045
-295.57000000000096,1.0764309606318936,0.7626785151531322,0.7686472819216182,-0.0002445855672305,1.0,0.3893201351165771,930.3814024888012,3419.5855588583827,1445.2570729962592,7.554236455570301,6.015890965445515,7.6954732126721
-271.24999999999693,1.095209360625666,0.5165217513056146,0.583427922814983,-0.0002252602305013,1.0,5.34894585609436,277.56309618556946,9185.396794930415,6353.884919188156,7.170277876627892,2.191276880700588,7.298479662832485
-268.090000000002,0.7855055794515853,0.8037798913885055,0.8010610079575596,-0.0002288759476835,1.0,5.3575193881988525,3339.4245961458714,3966.475682870752,6758.020937389376,1.519193124175635,7.98771733570946,7.653198407190482
-222.6100000000024,0.9910502421823104,0.5916942922258472,0.6661442006269592,-0.0002357473403936,1.0,5.3382978439331055,1744.5737706473733,2265.782873625186,12.932354566243854,4.585115978344715,4.848656386794057,3.177675429981244
-221.460000000003,1.1215163202352951,0.6532525017921549,0.6691022964509394,-0.0001554002903836,1.0,0.402271032333374,1680.3304787374586,79.0547134093104,5836.302059610895,3.38871820891195,7.133878641570138,7.126816802115537
-218.2200000000009,0.8936652793941038,1.061411210815537,0.9780701754385964,-0.0001328453669295,1.0,0.5113925933837891,2012.7475062116816,2003.2323012034008,4301.604773661154,7.798985254189876,0.9069565324583126,7.519203791457621
-205.91999999999928,1.231140386006706,0.6999287604577765,0.7086527929901424,-0.0001433724132837,1.0,0.4379599094390869,374.5315983683863,2083.6228638931607,8042.141506115449,7.363648392656767,0.7758825464942365,7.448820168178827
