-0.0017338191403413095,566,373,911,2,2,2
-0.0017332840961700976,938,391,983,6,6,3
-0.0016887914613477946,665,186,937,8,6,3
-0.0016293009721075385,676,387,637,5,6,5
-0.0016028819529775344,667,911,691,1,2,5
-0.0016002763464797347,179,902,395,6,8,5
-0.0015702079213576546,648,642,488,4,6,5
-0.0014991586625739599,955,677,347,2,4,0
-0.0014310812693371063,888,181,460,8,3,1
-0.0013738947178356896,463,844,452,6,2,0
-0.0013242443321438988,621,576,356,8,3,5
-0.0012827750936314955,468,706,672,3,8,3
-0.001242812725323537,603,447,500,0,3,1
-0.0012067004771169109,327,599,848,6,4,4
-0.0011797506916191704,297,918,206,6,8,1
-0.001133528294316593,691,820,963,6,3,2
-0.0010962544947489374,168,921,684,0,0,3
-0.00106964185551373,938,391,982,6,6,3
-0.0010506068578988895,798,744,757,4,4,1
-0.0010416981593185585,343,542,445,1,3,8
-0.0010357118201722649,391,829,473,3,0,2
-0.0009153510970529197,860,181,460,8,3,1
-0.0008756524268782325,974,399,454,2,2,2
-0.000859540953365758,362,898,543,5,8,7
-0.000807010852670954,948,540,876,2,2,4
-0.0007900532370992188,815,949,999,4,5,4
-0.0007721911864029649,53,725,719,1,8,1
-0.0006247458976843832,902,587,705,4,6,1
-0.0006171550719584124,272,579,821,6,4,2
-0.0005883942787586147,974,816,34,8,2,0
-0.0005521825033485101,276,801,786,6,3,5
-0.0005262015473639869,179,916,375,6,8,5
-0.00046404348032081527,523,327,413,1,1,1
-0.00045282364502669486,405,977,968,6,6,3
-0.000439567128291598,967,773,425,4,6,1
-0.00038985696644466215,594,599,674,2,5,0
-0.0003823928928448205,902,587,687,4,6,1
-0.00036550487619458233,759,770,926,8,5,7
-0.00031883761066131745,402,351,733,4,6,0
-0.00030787684315620306,623,371,637,3,6,8
-0.00023656195008356766,219,853,281,2,8,1
-0.0002170287273199412,532,329,414,1,1,1
-0.00020617297617109805,939,683,349,2,4,0
-0.00019595991956988606,290,811,509,4,8,1
-0.00014998533973978296,416,344,741,4,6,0
-0.00014230962586261517,891,580,278,0,4,8
-0.00011276847260572695,958,612,252,8,6,2
-0.0001094698560521049,470,970,856,5,4,8
-0.0001058883328820222,977,747,983,4,6,3
-8.424291954109443e-05,725,842,679,8,3,0
-6.895047854069016e-05,505,964,950,5,2,8
-6.838366961568922e-05,545,488,543,0,6,0
-6.644356296892717e-05,428,715,882,4,2,1
-5.957440608044643e-05,720,850,738,3,3,3
-5.057256164525168e-05,851,241,763,8,4,2
-4.9499440540436116e-05,405,965,860,6,6,3
-4.149107319472846e-05,952,883,754,5,8,8
-4.097140385794752e-05,350,305,804,2,1,8
-3.9420904205135034e-05,185,903,395,6,8,5
-3.678967783524329e-05,977,957,850,1,3,8
-3.4673919628442555e-05,971,964,610,8,3,1
-2.3138453909125436e-05,802,603,636,3,6,0
-1.8192543320848315e-05,488,923,906,6,4,8
-5.015603054642533e-06,993,852,927,8,5,8
-3.1682174027339285e-06,941,797,877,4,0,8
-1.949296424967398e-06,871,572,881,8,4,8
-0.0,183,776,678,7,7,2
-0.0,287,527,896,7,7,3
-0.0,57,194,550,7,7,4
-0.0,329,407,226,7,7,7
-0.0,661,904,62,7,7,5
-0.0,174,832,276,7,7,8
-0.0,627,305,724,7,7,4
-0.0,511,440,656,7,7,7
-0.0,203,670,925,7,7,3
-0.0,582,190,887,7,7,7
-0.0,20,680,829,7,7,6
-0.0,552,679,329,7,7,6
-0.0,993,53,831,7,7,2
-0.0,648,911,767,7,7,5
-0.0,680,240,214,7,7,4
-0.0,334,330,777,7,7,4
-0.0,328,315,309,7,7,0
-0.0,692,743,856,7,7,7
-0.0,809,247,259,7,7,4
-0.0,396,736,206,7,7,2
-0.0,582,191,870,7,7,6
-0.0,980,820,979,7,7,6
-0.0,372,602,230,7,7,4
-0.0,734,206,660,7,7,4
-0.0,868,893,743,7,7,6
-0.0,993,134,905,7,7,5
-0.0,351,830,763,7,7,8
-0.0,439,677,355,7,7,8
-0.0,356,456,224,7,7,3
-0.0,981,895,178,7,7,1
-0.0,465,984,750,7,7,7
-0.0,685,635,562,7,7,4
-0.0,270,825,180,7,7,1
-0.0,199,171,465,7,7,7
-0.0,963,959,687,7,7,4
-0.0,481,995,851,7,7,4
-0.0,198,374,669,7,7,6
-0.0,785,582,153,7,7,6
-0.0,934,846,933,7,7,0
-0.0,867,402,512,7,7,4
-0.0,605,327,503,7,7,4
-0.0,962,233,781,7,7,3
-0.0,745,743,54,7,7,0
-0.0,923,839,445,7,7,4
-0.0,571,517,606,7,7,8
-0.0,789,737,991,7,7,2
-0.0,640,968,67,7,7,4
-0.0,983,687,771,7,7,0
-0.0,194,326,840,7,7,6
-0.0,111,593,740,7,7,2
-0.0,926,655,368,7,7,2
-0.0,636,800,595,7,7,2
-0.0,671,11,195,7,7,8
-0.0,168,959,625,7,7,1
-0.0,680,240,214,7,7,1
-0.0,881,846,933,7,7,0
-0.0,365,333,398,7,7,4
-0.0,868,905,743,7,7,6
-0.0,453,555,58,7,7,4
-0.0,648,192,766,7,7,5
-0.0,923,831,445,7,7,4
-0.0,20,680,835,7,7,6
-0.0,511,440,157,7,7,6
-0.0,299,175,814,7,7,5
-0.0,164,326,840,7,7,6
-0.0,687,892,905,7,7,3
-0.0,565,830,255,7,7,8
-0.0,338,848,870,7,7,5
-0.0,306,864,118,7,7,2
-0.0,57,143,555,7,7,1
-0.0,832,918,300,7,7,3
-0.0,203,670,909,7,7,3
-0.0,728,474,987,7,7,4
-0.0,556,904,435,7,7,1
-0.0,927,779,368,7,7,2
-0.0,631,998,833,7,7,4
-0.0,785,572,374,7,7,5
-0.0,745,743,514,7,7,0
-0.0,484,3,264,7,7,7
-0.0,435,640,591,7,7,7
-0.0,480,710,220,7,7,0
-0.0,993,53,895,7,7,2
-0.0,685,695,733,7,7,6
-0.0,8,376,537,7,7,8
-0.0,277,277,93,5,5,1
-0.0,928,382,704,7,7,3
-0.0,515,273,731,7,7,6
-0.0,595,342,483,7,7,4
-0.0,853,247,259,7,7,4
-0.0,848,31,774,7,7,7
-0.0,489,987,790,7,7,7
-0.0,984,687,771,7,7,0
-0.0,356,752,253,7,7,5
-0.0,398,456,346,7,7,7
-0.0,999,822,288,7,7,8
-0.0,347,3,653,7,7,8
-0.0,334,330,855,7,7,3
-0.0,857,253,598,7,7,7
-0.0,692,765,196,7,7,1
-0.0,365,34,422,7,7,8
-0.0,977,279,890,7,7,7
-0.0,536,682,451,7,7,6
-0.0,427,801,989,7,7,7
-0.0,589,696,578,7,7,0
-0.0,682,502,741,7,7,1
-0.0,930,460,532,7,7,6
-0.0,65,323,590,7,7,4
-0.0,849,712,167,7,7,4
-0.0,739,737,274,7,7,0
-0.0,270,826,181,7,7,6
-0.0,554,655,355,7,7,8
-0.0,684,632,562,7,7,4
-0.0,814,253,259,7,7,4
-0.0,873,409,618,7,7,4
-0.0,871,401,466,7,7,8
-0.0,926,650,875,7,7,4
-0.0,597,572,517,7,7,5
-0.0,894,894,275,4,4,5
-0.0,671,11,195,7,7,7
-0.0,168,959,625,7,7,6
-0.0,93,51,555,7,7,1
-0.0,506,679,264,7,7,7
-0.0,553,655,361,7,7,8
-0.0,290,951,678,7,7,2
-0.0,355,870,687,7,7,0
-0.0,120,143,298,7,7,0
-0.0,631,998,846,7,7,4
-0.0,556,887,883,7,7,5
-0.0,937,517,608,7,7,8
-0.0,509,687,771,7,7,0
-0.0,739,737,212,7,7,1
-0.0,906,922,178,7,7,1
-0.0,980,689,771,7,7,0
-0.0,221,99,465,7,7,7
-0.0,294,313,856,7,7,6
-0.0,287,850,896,7,7,3
-0.0,585,573,814,7,7,5
-0.0,845,555,635,7,7,4
-0.0,511,440,112,7,7,6
-0.0,338,859,870,7,7,5
-0.0,530,629,719,7,7,5
-0.0,961,821,372,7,7,2
-0.0,993,53,836,7,7,2
-0.0,465,984,765,7,7,7
-0.0,831,516,200,7,7,5
-0.0,396,879,253,7,7,5
-0.0,319,387,230,7,7,4
-0.0,648,981,767,7,7,5
-0.0,656,151,524,7,7,1
-0.0,977,277,890,7,7,7
-0.0,582,190,887,7,7,8
-0.0,397,736,206,7,7,2
-0.0,380,262,589,7,7,0
-0.0,747,845,669,7,7,4
-0.0,594,661,741,7,7,3
-0.0,595,342,441,7,7,4
-0.0,848,957,775,7,7,7
-0.0,329,407,204,7,7,7
-0.0,197,743,856,7,7,7
-0.0,324,665,653,7,7,8
-0.0,214,857,251,7,7,6
-0.0,57,709,884,7,7,3
-0.0,980,922,669,7,7,6
-0.0,605,387,743,7,7,4
-0.0,33,319,917,7,7,8
-0.0,575,696,572,7,7,0
-0.0,514,794,919,7,7,4
-0.0,451,555,960,7,7,5
-0.0,744,730,750,7,7,6
-0.0,351,831,762,7,7,5
-0.0,803,432,677,7,7,4
-0.0,811,391,777,7,7,4
-0.0,748,817,829,7,7,6
-0.0,511,440,643,7,7,7
-0.0,366,392,812,7,7,4
-0.0,815,956,991,7,7,2
-0.0,973,750,569,7,7,8
-0.0,641,961,790,7,7,7
-0.0,928,382,787,7,7,3
-0.0,296,864,578,7,7,2
-0.0,682,656,741,7,7,1
-0.0,782,743,636,7,7,0
-0.0,256,240,481,7,7,1
-0.0,365,487,396,7,7,8
-0.0,378,511,771,7,7,8
-0.0,963,184,687,7,7,1
-0.0,945,744,863,7,7,3
-0.0,809,241,247,7,7,4
-0.0,470,335,21,7,7,4
-0.0,902,763,894,7,7,5
-0.0,587,221,870,7,7,6
-0.0,688,782,588,7,7,1
-0.0,934,846,928,7,7,0
-0.0,746,659,345,7,7,8
-0.0,937,558,608,7,7,8
-0.0,556,890,883,7,7,5
-0.0,515,365,731,7,7,6
-0.0,193,961,790,7,7,7
-0.0,565,357,248,7,7,8
-0.0,642,190,887,7,7,7
-0.0,788,572,769,7,7,5
-0.0,810,474,958,7,7,4
-0.0,537,420,743,7,7,0
-0.0,338,119,895,7,7,5
-0.0,256,240,480,7,7,8
-0.0,778,670,611,7,7,3
-0.0,363,556,178,7,7,1
-0.0,288,659,520,7,7,0
-0.0,341,407,195,7,7,7
-0.0,873,409,672,7,7,4
-0.0,853,201,274,7,7,4
-0.0,62,323,588,7,7,4
-0.0,873,444,954,7,7,1
-0.0,444,845,661,7,7,4
-0.0,977,825,372,7,7,3
-0.0,739,581,277,7,7,0
-0.0,173,853,865,7,7,5
-0.0,413,685,588,7,7,8
-0.0,338,602,230,7,7,4
-0.0,347,3,638,7,7,8
-0.0,270,440,112,7,7,6
-0.0,57,143,560,7,7,0
-0.0,216,906,251,7,7,6
-0.0,239,151,609,7,7,8
-0.0,583,231,656,7,7,6
-0.0,997,106,831,7,7,2
-0.0,939,655,371,7,7,2
-0.0,852,713,196,7,7,1
-0.0,16,680,855,7,7,6
-0.0,835,522,606,7,7,4
-0.0,157,938,630,7,7,1
-0.0,727,487,532,7,7,6
-0.0,603,229,465,7,7,7
-0.0,688,396,759,7,7,4
-0.0,296,864,413,7,7,2
-0.0,349,692,626,7,7,7
-0.0,480,701,622,7,7,7
-0.0,711,877,606,7,7,1
-0.0,994,665,774,7,7,8
-0.0,671,11,925,7,7,8
-0.0,647,661,873,7,7,5
-0.0,595,928,483,7,7,4
-0.0,490,753,435,7,7,1
-0.0,172,504,692,7,7,5
-0.0,648,184,766,7,7,5
-0.0,891,800,952,7,7,6
-0.0,709,755,871,7,7,8
-0.0,696,240,914,7,7,4
-0.0,946,719,744,7,7,0
-0.0,585,573,245,7,7,8
-0.0,575,944,572,7,7,2
-0.0,977,281,596,7,7,8
-0.0,435,640,883,7,7,7
-0.0,988,696,578,7,7,0
-0.0,557,318,779,7,7,5
-0.0,763,804,673,7,7,4
-0.0,928,730,131,7,7,1
-0.0,870,940,775,7,7,7
-0.0,173,995,924,7,7,4
-0.0,388,987,70,7,7,4
-0.0,7,846,927,7,7,5
-0.0,335,663,863,7,7,4
-0.0,306,864,70,7,7,2
-0.0,857,366,598,7,7,6
-0.0,511,440,638,7,7,7
-0.0,277,277,956,5,5,1
-0.0,692,961,625,7,7,6
-0.0,999,847,662,7,7,1
-0.0,827,918,259,7,7,3
-0.0,679,326,840,7,7,6
-0.0,868,893,764,7,7,6
-0.0,619,666,422,7,7,8
-0.0,814,750,922,7,7,2
-0.0,765,765,988,8,8,3
-0.0,366,817,758,7,7,4
-0.0,827,454,924,7,7,4
-0.0,111,549,585,7,7,2
-0.0,365,508,396,7,7,8
-0.0,174,458,395,7,7,8
-0.0,365,826,569,7,7,3
-0.0,646,981,767,7,7,5
-0.0,591,221,870,7,7,6
-0.0,328,315,989,7,7,0
-0.0,794,970,153,7,7,6
-0.0,594,785,872,7,7,3
-0.0,977,834,883,7,7,6
-0.0,933,860,636,7,7,0
-0.0,470,335,16,7,7,4
-0.0,929,779,961,7,7,2
-0.0,809,247,906,7,7,4
-0.0,658,11,210,7,7,7
-0.0,681,555,635,7,7,4
-0.0,689,896,493,7,7,8
-0.0,744,726,741,7,7,6
-0.0,315,448,890,7,7,7
-0.0,846,314,776,7,7,4
-0.0,817,526,207,7,7,3
-0.0,879,879,695,5,5,8
-0.0,673,658,588,7,7,1
-0.0,198,735,372,7,7,6
-0.0,514,821,919,7,7,8
-0.0,319,387,865,7,7,4
-0.0,451,911,960,7,7,5
-0.0,999,856,697,7,7,8
-0.0,423,882,905,7,7,3
-0.0,907,836,463,7,7,4
-0.0,811,388,760,7,7,4
-0.0,491,679,500,7,7,7
-0.0,757,744,839,7,7,3
-0.0,680,392,812,7,7,4
-0.0,743,906,829,7,7,6
-0.0,567,801,991,7,7,7
-0.0,760,959,729,7,7,6
-0.0,554,679,329,7,7,6
-0.0,515,273,725,7,7,6
-0.0,891,871,715,7,7,8
-0.0,833,712,167,7,7,4
-0.0,818,956,899,7,7,0
-0.0,809,281,906,7,7,4
-0.0,351,454,224,7,7,3
-0.0,363,553,177,7,7,1
-0.0,343,800,423,7,7,1
-0.0,642,190,762,7,7,7
-0.0,885,373,986,7,7,8
-0.0,406,432,879,7,7,6
-0.0,604,386,744,7,7,4
-0.0,537,420,740,7,7,0
-0.0,482,334,16,7,7,3
-0.0,698,474,501,7,7,4
-0.0,608,957,626,7,7,8
-0.0,634,984,750,7,7,7
-0.0,742,959,637,7,7,0
-0.0,817,152,207,7,7,3
-0.0,688,741,588,7,7,1
-0.0,864,31,774,7,7,7
-0.0,920,733,167,7,7,4
-0.0,833,714,167,7,7,1
-0.0,194,326,840,7,7,8
-0.0,83,549,585,7,7,2
-0.0,973,369,574,7,7,8
-0.0,452,983,784,7,7,7
-0.0,754,870,86,7,7,2
-0.0,803,220,679,7,7,4
-0.0,711,667,90,7,7,6
-0.0,986,279,890,7,7,6
-0.0,623,808,595,7,7,2
-0.0,384,487,396,7,7,8
-0.0,57,220,557,7,7,1
-0.0,809,247,277,7,7,4
-0.0,923,535,694,7,7,4
-0.0,789,739,991,7,7,2
-0.0,687,892,863,7,7,8
-0.0,997,141,831,7,7,2
-0.0,732,572,517,7,7,6
-0.0,126,665,717,7,7,1
-0.0,571,517,604,7,7,3
-0.0,927,784,368,7,7,2
-0.0,899,851,463,7,7,0
-0.0,656,986,714,7,7,5
-0.0,552,659,329,7,7,6
-0.0,682,504,741,7,7,1
-0.0,514,794,919,7,7,1
-0.0,57,194,512,7,7,4
-0.0,435,560,883,7,7,7
-0.0,310,347,401,7,7,0
-0.0,868,893,607,7,7,6
-0.0,594,962,833,7,7,4
-0.0,527,444,643,7,7,7
0.0,934,554,633,8,6,8
-0.0,323,748,253,7,7,5
-0.0,397,672,719,7,7,2
-0.0,16,510,855,7,7,6
-0.0,429,801,989,7,7,7
-0.0,739,737,269,7,7,0
-0.0,272,721,769,7,7,0
-0.0,693,713,196,7,7,1
-0.0,995,265,778,7,7,3
-0.0,199,151,339,7,7,6
-0.0,203,670,555,7,7,3
-0.0,366,392,814,7,7,4
-0.0,794,911,860,7,7,4
-0.0,809,854,242,7,7,4
-0.0,37,167,887,7,7,8
-0.0,187,853,865,7,7,5
-0.0,980,728,965,7,7,8
-0.0,996,856,426,7,7,8
-0.0,365,10,422,7,7,0
-0.0,396,736,179,7,7,2
-0.0,631,956,850,7,7,4
-0.0,569,709,220,7,7,0
-0.0,75,376,545,7,7,8
-0.0,884,756,772,7,7,4
-0.0,174,832,989,7,7,5
-0.0,998,350,814,7,7,2
-0.0,972,53,895,7,7,2
-0.0,648,192,770,7,7,5
-0.0,696,240,15,7,7,4
-0.0,366,817,681,7,7,4
-0.0,561,743,44,7,7,0
-0.0,218,425,794,7,7,8
-0.0,518,655,361,7,7,8
-0.0,744,977,750,7,7,0
-0.0,329,380,204,7,7,7
-0.0,782,834,883,7,7,6
-0.0,645,645,615,0,0,1
-0.0,338,833,870,7,7,5
-0.0,969,959,687,7,7,8
-0.0,949,906,682,7,7,6
-0.0,894,940,901,7,7,7
-0.0,230,722,588,7,7,2
-0.0,981,895,542,7,7,1
-0.0,962,184,766,7,7,5
-0.0,940,771,532,7,7,6
-0.0,678,439,791,7,7,3
-0.0,963,826,372,7,7,4
-0.0,294,842,856,7,7,6
-0.0,328,315,507,7,7,0
-0.0,319,371,230,7,7,4
-0.0,962,730,781,7,7,8
-0.0,928,382,702,7,7,3
-0.0,886,718,819,7,7,7
-0.0,120,517,390,7,7,0
-0.0,351,830,764,7,7,8
-0.0,270,823,180,7,7,4
-0.0,604,948,825,7,7,7
-0.0,557,240,214,7,7,1
-0.0,454,555,957,7,7,8
-0.0,876,764,811,7,7,8
-0.0,306,864,70,7,7,8
-0.0,600,526,501,7,7,4
-0.0,917,314,776,7,7,8
-0.0,926,602,368,7,7,8
-0.0,788,582,760,7,7,5
-0.0,460,235,549,7,7,4
-0.0,676,879,901,7,7,3
-0.0,924,937,611,7,7,8
-0.0,613,959,938,7,7,8
-0.0,595,349,733,7,7,4
-0.0,785,582,147,7,7,6
-0.0,640,968,88,7,7,4
-0.0,759,696,578,7,7,0
-0.0,902,680,837,7,7,1
-0.0,648,841,660,7,7,1
-0.0,800,826,214,7,7,4
-0.0,796,956,991,7,7,2
-0.0,722,845,741,7,7,6
-0.0,587,791,357,7,7,7
-0.0,859,962,911,7,7,6
-0.0,663,458,395,7,7,8
-0.0,490,751,435,7,7,1
-0.0,741,982,634,7,7,0
-0.0,616,616,349,8,8,7
-0.0,365,964,569,7,7,3
-0.0,937,517,607,7,7,8
-0.0,620,623,741,7,7,3
-0.0,646,964,705,7,7,5
-0.0,680,392,798,7,7,1
-0.0,714,829,821,7,7,8
-0.0,950,896,830,7,7,7
-0.0,529,827,939,7,7,0
-0.0,200,916,856,7,7,8
-0.0,879,998,908,7,7,4
-0.0,506,837,264,7,7,7
-0.0,873,444,944,7,7,1
-0.0,669,885,834,7,7,6
-0.0,721,995,957,7,7,5
-0.0,515,385,731,7,7,6
-0.0,899,740,477,7,7,8
-0.0,855,800,725,7,7,6
-0.0,931,832,877,7,7,8
-0.0,611,846,933,7,7,8
-0.0,91,308,588,7,7,4
-0.0,365,508,423,7,7,8
-0.0,514,804,942,7,7,8
-0.0,404,911,960,7,7,6
-0.0,871,402,814,7,7,5
-0.0,334,973,777,7,7,4
-0.0,934,526,818,7,7,2
-0.0,363,175,913,7,7,5
-0.0,863,953,844,7,7,2
-0.0,193,996,790,7,7,7
-0.0,582,722,830,7,7,6
-0.0,263,143,814,7,7,5
-0.0,946,848,871,7,7,3
-0.0,591,641,973,7,7,1
-0.0,972,804,932,7,7,4
-0.0,985,814,898,7,7,8
-0.0,788,206,686,7,7,8
-0.0,873,659,519,7,7,0
-0.0,980,689,782,7,7,7
-0.0,334,448,890,7,7,3
-0.0,550,890,883,7,7,5
-0.0,335,662,156,7,7,6
-0.0,956,524,958,7,7,0
-0.0,831,229,705,7,7,7
-0.0,568,702,829,7,7,6
-0.0,743,906,824,7,7,6
-0.0,783,454,924,7,7,4
-0.0,745,741,586,7,7,0
-0.0,996,887,883,7,7,5
-0.0,984,687,772,7,7,0
-0.0,526,305,264,7,7,7
-0.0,203,670,901,7,7,3
-0.0,692,743,821,7,7,7
-0.0,612,646,903,7,7,8
-0.0,747,952,627,7,7,4
-0.0,688,396,755,7,7,4
-0.0,977,277,876,7,7,7
-0.0,553,554,96,7,7,4
-0.0,347,3,761,7,7,8
-0.0,778,749,611,7,7,3
-0.0,671,349,195,7,7,7
-0.0,557,318,806,7,7,5
-0.0,480,710,137,7,7,0
-0.0,808,247,283,7,7,4
-0.0,977,255,381,7,7,7
-0.0,743,915,987,7,7,1
-0.0,720,867,109,7,7,6
-0.0,681,855,840,7,7,5
-0.0,913,846,933,7,7,0
-0.0,836,522,607,7,7,4
-0.0,936,826,197,7,7,6
-0.0,785,566,883,7,7,5
-0.0,853,918,174,7,7,4
-0.0,817,157,560,7,7,8
-0.0,406,454,349,7,7,1
-0.0,939,352,371,7,7,2
-0.0,898,894,750,7,7,6
-0.0,483,663,469,7,7,7
-0.0,844,353,628,7,7,8
-0.0,784,741,983,7,7,5
7.696225557335788e-06,362,883,599,5,8,7
1.0735598833573178e-05,957,150,715,2,0,2
1.6231151178646608e-05,581,781,931,6,4,3
1.7654877942128272e-05,300,444,478,3,8,8
2.039604884865096e-05,966,790,120,2,2,8
2.219129130228406e-05,653,628,485,3,4,0
2.714910467619339e-05,684,798,853,8,5,8
2.790204434112128e-05,922,941,755,8,8,8
3.0480021036757507e-05,639,791,633,6,5,2
4.021250305247463e-05,415,687,924,1,1,8
4.412778615987819e-05,430,983,717,8,5,1
4.4584442723752134e-05,890,471,706,5,3,8
4.87160903012595e-05,941,487,815,8,0,8
5.294568039070378e-05,884,980,763,8,8,0
5.659054626880079e-05,815,515,971,1,2,8
5.709402278855482e-05,940,952,981,4,5,8
5.7146609404464125e-05,999,600,706,5,8,1
5.955149391734069e-05,417,905,909,1,1,8
5.998036406689994e-05,889,816,601,8,8,4
6.145912543178049e-05,890,902,901,8,8,3
6.334955309681418e-05,837,921,669,1,1,5
6.385731178676787e-05,673,889,688,3,1,5
6.446519024715475e-05,952,845,937,5,2,8
6.52833313153514e-05,788,814,899,3,5,8
6.537975386672134e-05,727,604,804,1,2,1
6.562459297295475e-05,963,976,792,8,3,5
6.62286449231253e-05,762,832,718,8,8,8
6.973316386711831e-05,776,601,910,0,0,8
7.056509146132805e-05,814,310,200,8,1,1
7.11261801311943e-05,837,913,594,8,8,8
7.115880656008955e-05,921,540,749,1,1,8
7.157711071742295e-05,489,711,720,1,1,8
7.160576130137027e-05,405,971,837,0,5,8
7.176679055860178e-05,465,981,752,6,1,0
7.180521908447576e-05,986,986,527,6,0,3
7.409408198179327e-05,754,587,957,0,2,8
7.701950094806226e-05,212,992,642,8,8,8
7.739699459313957e-05,617,967,807,1,8,5
7.757888309882751e-05,740,930,921,3,1,8
7.880133324671022e-05,674,938,910,8,5,8
7.935920544095621e-05,883,590,897,1,3,8
7.9753703331551e-05,445,778,664,8,8,8
8.040748349250823e-05,860,612,650,1,2,1
8.073623077011971e-05,732,515,971,1,1,8
8.07951578192946e-05,740,929,921,3,1,8
8.083245113462735e-05,500,943,734,2,8,8
8.174071914243718e-05,358,557,728,0,5,1
8.380282560456034e-05,738,152,396,8,6,1
8.744831148972421e-05,603,986,998,2,1,8
8.79786920691556e-05,352,849,998,3,0,5
9.052844258332662e-05,900,662,978,8,2,8
9.08027144526701e-05,628,980,953,2,1,5
9.092924030210548e-05,754,688,817,1,3,5
9.100660810246139e-05,674,960,818,3,8,1
9.134664760563199e-05,865,730,941,1,6,8
9.137169602865355e-05,724,714,922,1,8,5
9.146977834940365e-05,981,935,807,8,8,5
9.312577982406685e-05,685,593,878,1,3,0
9.38247418019538e-05,866,615,631,8,2,5
9.436880595036728e-05,880,563,887,1,1,0
9.474077502318031e-05,589,956,721,0,0,8
9.538019448441127e-05,740,742,334,3,0,8
9.565697821051634e-05,324,614,460,6,4,1
9.690968062550236e-05,787,898,898,4,8,8
9.762398452820124e-05,875,673,995,0,4,1
9.800366676541518e-05,755,749,728,3,5,8
9.936126564538451e-05,478,995,994,8,6,8
9.95345277943551e-05,591,769,918,6,4,3
0.000100338575821098,500,349,734,5,8,8
0.00010034953084576285,797,941,911,5,5,8
0.00010224660263833337,901,653,860,8,5,8
0.00010260617174984658,978,837,998,1,1,2
0.00010317758029930793,734,899,695,8,2,2
0.00010384685851825106,967,708,748,2,3,0
0.00010495554571627393,898,957,500,3,1,8
0.00010518693620047749,418,704,914,1,1,8
0.00010675435629674641,969,878,946,8,5,8
0.00010715439227272916,858,897,919,5,5,8
0.00010752187008241927,953,984,910,4,8,8
0.00010801891244215186,667,897,774,6,0,8
0.00010913316015372619,508,964,949,3,2,8
0.00010973084803770047,907,935,347,6,4,1
0.00011009281498290419,733,996,609,2,8,8
0.00011013938446748607,861,599,941,1,6,8
0.00011119115631780824,985,923,906,1,6,8
0.00011143130617476291,857,984,938,3,1,8
0.0001117645795747553,886,573,885,2,3,8
0.00011198481922565342,878,679,969,1,3,8
0.00011229795048952786,267,967,816,8,8,8
0.00011284499092587001,985,909,831,8,8,4
0.00011339249496416903,977,971,862,2,6,8
0.00011350937841356341,555,497,969,8,8,8
0.00011363842819999148,917,703,990,8,8,5
0.00011392010131259268,324,659,983,2,3,8
0.00011438371401009727,852,581,847,5,8,0
0.00011473081851217969,965,404,958,8,8,8
0.00011482846131632079,781,984,976,6,5,8
0.00011527774010138701,879,951,899,3,1,8
0.00011606116769496223,937,959,767,3,2,8
0.00011611173601043416,498,716,902,8,1,8
0.0001183925419174739,745,762,831,1,1,5
0.0001187937851956648,767,974,835,3,0,8
0.0001201818072245426,953,439,685,4,1,8
