[-0.00046925],485,232,599,8,6,0
[-0.00045168],488,834,116,2,1,1
[-0.00043676],470,407,282,1,2,5
[-0.00039635],805,573,936,3,3,3
[-0.00037575],488,820,116,2,1,1
[-0.00032543],695,645,603,5,8,5
[-0.00032372],405,568,536,4,8,1
[-0.00031516],708,416,541,2,3,0
[-0.00030866],505,445,926,1,8,8
[-0.00030391],872,761,540,4,6,1
[-0.00029987],823,761,492,4,6,2
[-0.00028008],302,686,594,6,5,0
[-0.00027763],688,857,628,6,2,2
[-0.00027214],796,591,928,3,3,3
[-0.00026991],489,228,613,8,6,0
[-0.00026041],688,247,398,8,6,0
[-0.00023708],309,415,513,1,2,1
[-0.00021448],779,913,769,3,8,4
[-0.00021415],488,815,116,2,1,1
[-0.0002066],492,220,613,8,6,0
[-0.00019818],637,680,687,4,4,8
[-0.00016922],711,998,208,6,4,8
[-0.00015609],232,526,495,1,3,2
[-0.00015187],833,761,540,4,6,2
[-0.00015175],695,645,602,5,8,5
[-0.00013679],833,759,540,4,6,1
[-0.00012341],965,1000,621,5,8,1
[-0.00011899],698,964,242,4,0,5
[-0.00011754],309,415,553,1,2,1
[-0.0001082],823,781,520,4,6,2
[-0.00010518],833,761,537,4,6,2
[-0.00010271],302,672,623,6,5,0
[-9.03278798e-05],799,583,933,3,3,3
[-7.2733167e-05],488,818,116,2,1,1
[-6.97221978e-05],514,818,116,2,0,1
[-6.65654658e-05],965,1000,622,5,8,1
[-6.44905304e-05],697,854,628,6,2,2
[-6.19989309e-05],492,203,590,8,6,0
[-5.36573851e-05],460,407,282,1,2,5
[-6.7384293e-06],544,805,686,8,5,8
[-2.15752195e-06],898,870,813,3,8,8
[-0.],486,503,615,7,7,2
[-0.],14,649,565,7,7,2
[-0.],795,429,318,7,7,0
[-0.],935,625,277,7,7,8
[-0.],844,377,841,7,7,8
[-0.],557,447,65,7,7,7
[-0.],859,570,746,7,7,3
[-0.],586,877,268,7,7,7
[-0.],398,367,892,7,7,6
[-0.],489,681,554,7,7,0
[-0.],577,255,565,7,7,2
[-0.],869,782,117,7,7,8
[-0.],685,224,527,7,7,7
[-0.],679,802,824,7,7,4
[-0.],586,877,196,7,7,7
[-0.],489,710,554,7,7,0
[-0.],284,429,269,7,7,0
[-0.],400,1000,862,7,7,4
[-0.],557,456,65,7,7,7
[-0.],862,570,746,7,7,3
[-0.],304,372,611,7,7,0
[-0.],686,183,193,7,7,2
[-0.],622,877,120,7,7,7
[-0.],475,431,806,7,7,2
[-0.],809,17,320,7,7,0
[-0.],464,316,851,7,7,4
[0.],966,1000,980,6,8,8
[-0.],869,782,193,7,7,8
[-0.],586,877,267,7,7,7
[-0.],999,625,944,7,7,8
[-0.],134,504,268,7,7,7
[-0.],685,216,522,7,7,7
[-0.],640,710,578,7,7,0
[-0.],922,625,277,7,7,8
[-0.],399,327,624,7,7,0
[-0.],999,596,944,7,7,8
[-0.],584,877,193,7,7,7
[-0.],558,814,87,7,7,7
[-0.],491,782,191,7,7,0
[-0.],809,11,320,7,7,0
[-0.],844,460,840,7,7,8
[-0.],577,821,844,7,7,5
[-0.],826,429,524,7,7,0
[-0.],922,661,244,7,7,8
[-0.],464,713,872,7,7,4
[-0.],841,635,621,7,7,2
[-0.],688,183,206,7,7,3
[-0.],573,435,824,7,7,4
[-0.],747,866,527,7,7,7
[-0.],586,877,675,7,7,8
[-0.],622,765,599,7,7,7
[-0.],867,710,556,7,7,8
[-0.],923,986,956,7,7,5
[-0.],856,573,886,7,7,3
[-0.],557,373,55,7,7,7
[-0.],999,398,944,7,7,8
[-0.],557,843,65,7,7,7
[-0.],984,876,349,7,7,3
[-0.],488,998,489,7,7,8
[-0.],625,418,127,7,7,0
[-0.],284,762,259,7,7,0
[-0.],852,632,621,7,7,2
[-0.],600,877,273,7,7,1
[-0.],982,429,704,7,7,8
[-0.],531,333,557,7,7,8
[-0.],922,211,277,7,7,7
[-0.],684,183,193,7,7,2
[-0.],862,573,746,7,7,3
[-0.],499,166,744,7,7,1
[-0.],495,685,554,7,7,0
[-0.],475,710,556,7,7,7
[-0.],592,877,267,7,7,7
[-0.],360,1000,872,7,7,4
[-0.],984,999,351,7,7,5
[-0.],999,575,809,7,7,8
[-0.],826,432,524,7,7,0
[-0.],795,11,315,7,7,7
[-0.],557,373,43,7,7,7
[-0.],475,479,806,7,7,2
[-0.],970,905,527,7,7,7
[-0.],685,638,527,7,7,8
[-0.],856,570,886,7,7,3
[-0.],806,266,730,7,7,8
[-0.],349,372,611,7,7,0
[-0.],812,873,824,7,7,8
[-0.],376,952,958,7,7,0
[-0.],557,456,10,7,7,7
[-0.],801,17,320,7,7,0
[-0.],998,625,944,7,7,8
[-0.],869,517,117,7,7,8
[-0.],946,970,277,7,7,8
[-0.],398,452,892,7,7,6
[-0.],862,317,746,7,7,3
[-0.],584,911,193,7,7,7
[-0.],686,986,193,7,7,8
[-0.],444,713,872,7,7,4
[-0.],557,447,115,7,7,8
[-0.],666,158,726,7,7,1
[-0.],349,358,611,7,7,0
[-0.],749,905,527,7,7,7
[-0.],586,912,216,7,7,7
[-0.],584,911,829,7,7,7
[-0.],586,874,266,7,7,7
[-0.],633,418,936,7,7,8
[-0.],701,701,732,8,8,5
[-0.],279,570,277,7,7,3
[-0.],501,998,489,7,7,8
[-0.],620,606,739,7,7,0
[-0.],444,570,872,7,7,4
[-0.],535,456,65,7,7,7
[-0.],887,317,746,7,7,0
[-0.],576,374,53,7,7,7
[-0.],685,233,607,7,7,8
[-0.],465,447,115,7,7,4
[-0.],399,984,442,7,7,0
[-0.],984,734,352,7,7,3
[-0.],640,662,578,7,7,0
[-0.],14,589,548,7,7,1
[-0.],686,224,529,7,7,7
[-0.],869,552,117,7,7,8
[-0.],998,625,949,7,7,8
[-0.],848,625,277,7,7,8
[-0.],489,710,554,7,7,3
[-0.],809,441,527,7,7,8
[-0.],448,316,851,7,7,4
[-0.],573,392,698,7,7,4
[-0.],635,993,586,7,7,0
[-0.],809,988,320,7,7,0
[-0.],558,955,665,7,7,7
[-0.],622,925,218,7,7,7
[-0.],909,211,277,7,7,7
[-0.],859,713,746,7,7,3
[-0.],631,183,274,7,7,3
[-0.],891,826,117,7,7,8
[-0.],557,373,303,7,7,7
[-0.],844,804,856,7,7,8
[-0.],801,17,320,7,7,3
[-0.],475,710,535,7,7,7
[-0.],556,643,629,7,7,7
[-0.],996,840,944,7,7,8
[-0.],701,1000,861,7,7,8
[-0.],709,271,193,7,7,2
[-0.],476,479,800,7,7,2
[-0.],836,639,533,7,7,8
[-0.],1000,625,944,7,7,8
[-0.],796,911,871,7,7,2
[-0.],556,713,788,7,7,8
[-0.],747,866,525,7,7,3
[-0.],922,622,258,7,7,8
[-0.],843,377,839,7,7,8
[-0.],584,842,193,7,7,7
[-0.],507,685,554,7,7,0
[-0.],671,372,774,7,7,0
[-0.],134,504,997,7,7,7
[-0.],826,435,524,7,7,0
[-0.],809,16,668,7,7,0
[-0.],284,816,503,7,7,0
[-0.],852,632,967,7,7,8
[-0.],995,398,956,7,7,8
[-0.],497,702,553,7,7,0
[-0.],764,866,527,7,7,6
[-0.],638,710,578,7,7,1
[-0.],549,946,204,7,7,7
[-0.],826,435,217,7,7,0
[-0.],507,685,551,7,7,0
[-0.],601,877,508,7,7,8
[-0.],766,881,612,7,7,0
[-0.],266,762,259,7,7,0
[-0.],755,565,624,7,7,8
[-0.],565,216,521,7,7,7
[-0.],491,639,533,7,7,1
[-0.],937,211,921,7,7,5
[-0.],855,432,524,7,7,0
[-0.],686,812,210,7,7,2
[-0.],829,350,871,7,7,2
[-0.],457,713,872,7,7,4
[-0.],988,255,606,7,7,2
[-0.],385,912,216,7,7,7
[-0.],476,450,824,7,7,4
[-0.],632,638,554,7,7,8
[-0.],809,441,676,7,7,8
[-0.],682,186,197,7,7,2
[-0.],487,898,191,7,7,7
[-0.],577,839,788,7,7,5
[-0.],548,782,117,7,7,8
[-0.],909,242,279,7,7,7
[-0.],557,373,303,7,7,3
[-0.],924,683,351,7,7,5
[-0.],859,606,739,7,7,0
[-0.],550,955,739,7,7,7
[-0.],491,369,191,7,7,0
[-0.],557,481,73,7,7,5
[-0.],998,566,945,7,7,8
[-0.],558,852,87,7,7,7
[-0.],535,456,64,7,7,7
[-0.],347,995,489,7,7,8
[-0.],688,191,206,7,7,3
[-0.],801,515,126,7,7,8
[-0.],841,377,840,7,7,8
[-0.],968,891,951,7,7,8
[-0.],684,183,521,7,7,2
[-0.],399,293,411,7,7,0
[-0.],663,374,516,7,7,7
[-0.],573,846,696,7,7,8
[-0.],900,782,193,7,7,7
[-0.],875,17,396,7,7,3
[-0.],531,333,557,7,7,6
[-0.],576,371,53,7,7,7
[-0.],819,738,726,7,7,2
[-0.],667,919,714,7,7,0
[-0.],499,600,982,7,7,5
[-0.],946,970,939,7,7,8
[-0.],473,583,943,7,7,8
[-0.],489,754,554,7,7,0
[-0.],635,995,638,7,7,8
[-0.],647,995,694,7,7,8
[-0.],604,877,267,7,7,7
[-0.],444,680,857,7,7,5
[-0.],862,328,737,7,7,3
[-0.],676,643,630,7,7,7
[-0.],622,806,599,7,7,7
[-0.],825,429,536,7,7,1
[-0.],398,928,892,7,7,6
[-0.],869,879,824,7,7,8
[-0.],798,665,668,7,7,3
[-0.],557,843,54,7,7,8
[-0.],888,953,958,7,7,0
[-0.],799,960,751,7,7,1
[-0.],899,504,904,7,7,7
[-0.],974,780,799,7,7,8
[-0.],709,271,193,7,7,6
[-0.],982,972,244,7,7,8
[-0.],493,395,43,7,7,7
[-0.],609,592,277,7,7,8
[-0.],685,224,871,7,7,7
[-0.],840,573,672,7,7,3
[-0.],279,370,277,7,7,8
[-0.],486,527,615,7,7,2
[-0.],988,912,750,7,7,8
[-0.],671,785,774,7,7,0
[-0.],856,624,885,7,7,3
[-0.],676,905,916,7,7,8
[-0.],812,989,582,7,7,5
[-0.],579,877,267,7,7,7
[-0.],794,11,320,7,7,0
[-0.],134,504,269,7,7,7
[-0.],935,618,292,7,7,8
[-0.],624,979,903,7,7,0
[-0.],398,838,914,7,7,8
[-0.],401,821,117,7,7,8
[-0.],863,401,309,7,7,0
[-0.],304,372,32,7,7,0
[-0.],705,224,547,7,7,7
[-0.],982,397,704,7,7,8
[-0.],941,530,932,7,7,5
[-0.],799,580,802,7,7,8
[-0.],727,651,265,7,7,8
[-0.],524,958,687,7,7,5
[-0.],971,1000,861,7,7,8
[-0.],398,431,781,7,7,6
[-0.],584,919,843,7,7,7
[-0.],476,333,557,7,7,8
[-0.],402,448,892,7,7,0
[-0.],684,374,195,7,7,2
[-0.],440,714,348,7,7,3
[-0.],347,720,487,7,7,8
[-0.],487,573,944,7,7,8
[-0.],400,588,277,7,7,8
[-0.],685,224,528,7,7,7
[-0.],535,671,41,7,7,7
[-0.],687,189,290,7,7,3
[-0.],312,454,934,7,7,4
[-0.],580,877,193,7,7,7
[-0.],799,991,858,7,7,8
[-0.],668,843,61,7,7,8
[-0.],557,947,10,7,7,7
[-0.],735,220,565,7,7,8
[-0.],935,630,277,7,7,8
[-0.],558,852,96,7,7,7
[-0.],852,632,967,7,7,4
[-0.],709,369,190,7,7,2
[-0.],486,710,554,7,7,0
[-0.],270,570,283,7,7,3
[-0.],891,826,128,7,7,8
[-0.],929,884,824,7,7,8
[-0.],144,224,274,7,7,7
[-0.],515,580,797,7,7,8
[-0.],937,205,926,7,7,5
[-0.],629,626,527,7,7,7
[-0.],507,689,562,7,7,0
[-0.],490,625,959,7,7,8
[-0.],587,911,193,7,7,7
[-0.],487,998,191,7,7,7
[-0.],791,429,359,7,7,0
[-0.],389,583,455,7,7,8
[-0.],279,370,277,7,7,6
[-0.],492,689,554,7,7,3
[-0.],493,395,40,7,7,0
[-0.],399,446,568,7,7,8
[-0.],860,403,544,7,7,0
[-0.],557,831,71,7,7,7
[-0.],475,484,800,7,7,2
[-0.],625,913,305,7,7,3
[-0.],768,881,612,7,7,0
[-0.],754,441,676,7,7,8
[-0.],504,685,554,7,7,1
[-0.],1000,632,623,7,7,8
[-0.],829,428,524,7,7,0
[-0.],815,986,261,7,7,5
[-0.],496,846,696,7,7,8
[-0.],550,392,739,7,7,7
[-0.],684,374,163,7,7,2
[-0.],577,752,844,7,7,8
[-0.],796,873,825,7,7,8
[-0.],402,448,401,7,7,0
[-0.],435,929,491,7,7,8
[-0.],686,986,190,7,7,7
[-0.],794,60,320,7,7,0
[-0.],531,336,542,7,7,6
[-0.],660,905,516,7,7,7
[-0.],687,643,630,7,7,0
[-0.],623,418,127,7,7,8
[-0.],592,995,266,7,7,7
[-0.],558,383,87,7,7,7
[-0.],638,317,746,7,7,3
[-0.],500,174,575,7,7,1
[-0.],547,373,43,7,7,7
[-0.],524,877,258,7,7,7
[-0.],693,191,180,7,7,0
[-0.],444,680,508,7,7,5
[-0.],993,900,472,7,7,3
[-0.],799,611,193,7,7,8
[-0.],701,701,716,8,8,5
[-0.],833,738,726,7,7,4
[-0.],586,885,196,7,7,7
[-0.],501,994,135,7,7,8
[-0.],577,959,267,7,7,5
[-0.],825,429,536,7,7,0
[-0.],628,966,578,7,7,8
[-0.],595,874,257,7,7,7
[-0.],787,340,557,7,7,7
[-0.],953,602,932,7,7,5
[-0.],752,570,626,7,7,3
[-0.],684,183,193,7,7,8
[-0.],637,782,119,7,7,7
[-0.],143,504,825,7,7,7
[-0.],583,433,65,7,7,0
[-0.],976,905,527,7,7,7
[-0.],622,830,667,7,7,7
[-0.],996,872,536,7,7,7
[-0.],475,983,558,7,7,7
[-0.],455,351,632,7,7,8
[-0.],760,374,533,7,7,7
[-0.],869,782,859,7,7,8
[-0.],607,842,914,7,7,8
[-0.],640,447,603,7,7,0
[-0.],681,977,861,7,7,8
[-0.],685,197,909,7,7,7
[-0.],408,711,872,7,7,6
[-0.],939,657,292,7,7,8
[-0.],524,958,925,7,7,5
[-0.],869,733,117,7,7,8
[-0.],971,991,861,7,7,8
[-0.],600,381,273,7,7,1
[-0.],973,436,434,7,7,0
[-0.],982,946,244,7,7,8
[-0.],465,447,900,7,7,8
[-0.],495,351,552,7,7,8
[-0.],438,702,517,7,7,0
[-0.],909,242,282,7,7,7
[-0.],987,391,274,7,7,3
[-0.],795,911,864,7,7,8
[-0.],573,390,698,7,7,4
[-0.],431,713,872,7,7,8
[-0.],867,698,580,7,7,8
[-0.],284,860,503,7,7,0
[-0.],986,729,352,7,7,3
[-0.],695,504,542,7,7,7
[-0.],752,917,554,7,7,8
[-0.],909,211,744,7,7,8
[-0.],400,946,924,7,7,4
[-0.],999,773,172,7,7,0
[-0.],664,919,714,7,7,0
[-0.],360,913,909,7,7,4
[-0.],993,984,931,7,7,0
[-0.],635,710,578,7,7,1
